,platform,genre,title,score,Unnamed: 0.1,nplatform,ngenre
24272,PlayStation 3,action,Prince of Persia: Epilogue,68,6408.0,1,15
24273,PC,action,Crimsonland,68,6409.0,14,15
24274,PlayStation 4,action,Effie,68,6410.0,15,15
24276,3DS,action,Rising Board 3D,68,6412.0,9,15
24277,PlayStation 3,action,Alien Breed,68,6413.0,1,15
24278,PC,action,Destiny 2: Warmind,68,6414.0,14,15
24279,PC,action,Aliens vs. Predator,68,6415.0,14,15
24280,PlayStation 3,action,Lead and Gold: Gangs of the Wild West,68,6416.0,1,15
24282,PC,action,Unepic,68,6418.0,14,15
24283,PC,action,Rain Blood Chronicles: Mirage,68,6419.0,14,15
24285,PlayStation 4,action,iO,68,6421.0,15,15
24286,PlayStation 4,action,Light Tracer,68,6422.0,15,15
24287,Wii,action,Samba de Amigo,68,6423.0,0,15
24288,Xbox 360,action,BioShock Infinite: Burial at Sea - Episode One,68,6424.0,5,15
24289,Xbox 360,action,Serious Sam Double D XXL,68,6425.0,5,15
24290,PlayStation 4,action,World War Z Game of the Year Edition,68,6426.0,15,15
24292,Xbox 360,action,BloodRayne: Betrayal,68,6428.0,5,15
24293,Switch,action,Foregone,68,6429.0,19,15
24296,Xbox 360,action,Go! Go! Break Steady,68,6432.0,5,15
24297,PC,action,Starship Troopers: Terran Ascendancy,68,6433.0,14,15
24298,PC,action,Line of Sight: Vietnam,68,6434.0,14,15
24300,PC,action,Hellmut: The Badass from Hell,68,6436.0,14,15
24308,PC,action,Scribblenauts Unmasked: A DC Comics Adventure,68,6444.0,14,15
24312,PlayStation 4,action,Earth's Dawn,68,6448.0,15,15
24313,Xbox One,action,iO,68,6449.0,12,15
24314,PlayStation 4,action,Marvel's Guardians of the Galaxy - Episode 4: Who Needs You,68,6450.0,15,15
24315,Switch,action,Frederic: Resurrection of Music,68,6451.0,19,15
24316,Xbox 360,action,Deadlight,68,6452.0,5,15
24317,PlayStation 4,action,Rocket Arena,68,6453.0,15,15
24318,Xbox 360,action,The Bureau: XCOM Declassified,68,6454.0,5,15
24319,Xbox 360,action,Earth Defense Force: Insect Armageddon,68,6455.0,5,15
24320,PC,action,Rollers of the Realm,68,6456.0,14,15
24321,PC,action,Little Inferno,68,6457.0,14,15
24322,PlayStation 3,action,G-Force,68,6458.0,1,15
24324,3DS,action,3D Classics: TwinBee,68,6460.0,9,15
24325,PlayStation 4,action,The Brookhaven Experiment,68,6461.0,15,15
24327,Xbox 360,action,Ice Age: Dawn of the Dinosaurs,68,6463.0,5,15
24332,PlayStation Vita,action,Dead Nation,68,6468.0,11,15
24333,PlayStation 3,action,Blast Factor,68,6469.0,1,15
24334,Wii,action,Space Invaders Get Even,68,6470.0,0,15
24335,PC,action,MechWarrior Online,68,6471.0,14,15
24336,PC,action,Cubemen 2,68,6472.0,14,15
24339,Xbox 360,action,JoJo's Bizarre Adventure HD Ver.,68,6475.0,5,15
24340,Switch,action,Super Beat Sports,68,6476.0,19,15
24341,3DS,action,Dillon's Rolling Western: The Last Ranger,68,6477.0,9,15
24343,Switch,action,TERROR SQUID,68,6479.0,19,15
24344,Xbox 360,action,Puddle,68,6480.0,5,15
24345,Xbox 360,action,Schizoid,68,6481.0,5,15
24346,Xbox 360,action,FLOCK!,68,6482.0,5,15
24350,Xbox One,action,Kung Fu Panda: Showdown of Legendary Legends,68,6486.0,12,15
24351,Xbox One,action,Xenoraid,68,6487.0,12,15
24352,PlayStation 4,action,Strikers Edge,68,6488.0,15,15
24353,PC,action,Exit the Gungeon,68,6489.0,14,15
24354,PlayStation 4,action,My Hero One's Justice,68,6490.0,15,15
24355,PC,action,Solstice Chronicles: MIA,68,6491.0,14,15
24356,Xbox 360,action,Ascend: Hand of Kul,68,6492.0,5,15
24357,Switch,action,Fledgling Heroes,68,6493.0,19,15
24358,PlayStation 4,action,Tennis in the Face,68,6494.0,15,15
24359,Xbox 360,action,Golden Axe,68,6495.0,5,15
24360,PlayStation 4,action,Slain: Back from Hell,68,6496.0,15,15
24361,PC,action,The Masterplan,68,6497.0,14,15
24362,PC,action,Serious Sam HD: The First Encounter,68,6498.0,14,15
24363,PC,action,Munin,68,6499.0,14,15
24364,3DS,action,Skylanders Swap Force,68,6500.0,9,15
24366,PC,action,The Solus Project,68,6502.0,14,15
24369,PlayStation 3,action,Groovin' Blocks,68,6505.0,1,15
24374,PC,action,Battlefield: Play4Free,68,6510.0,14,15
24389,PC,action,INK (2015),68,6525.0,14,15
24391,PC,action,Unbox,68,6527.0,14,15
24392,Wii U,action,Pirate Pop Plus,68,6528.0,6,15
24393,Xbox One,action,Four Sided Fantasy,68,6529.0,12,15
24394,PlayStation 4,action,VR Invaders: Complete Edition,68,6530.0,15,15
24395,Switch,action,Earth Wars,68,6531.0,19,15
24396,Switch,action,Johnny Turbo's Arcade: Sly Spy,68,6532.0,19,15
24397,Xbox One,action,Aces of the Luftwaffe: Squadron,68,6533.0,12,15
24398,PlayStation 4,action,I Am The Hero,68,6534.0,15,15
24399,Switch,action,Degrees of Separation,68,6535.0,19,15
24400,Xbox One,action,Hyper Jam,68,6536.0,12,15
24401,Switch,action,Gravity Duck,68,6537.0,19,15
24402,Switch,action,Super Mega Space Blaster Special Turbo,68,6538.0,19,15
24403,PlayStation 4,action,Star Wars Jedi Knight: Jedi Academy,68,6539.0,15,15
24404,Switch,action,Ageless,68,6540.0,19,15
24405,Xbox One,action,World War Z Game of the Year Edition,68,6541.0,12,15
24406,Switch,action,Transformers: Battlegrounds,68,6542.0,19,15
24407,PlayStation 4,action,Senran Kagura: Estival Versus,67,6543.0,15,15
24408,Wii,action,Castle of Shikigami III,67,6544.0,0,15
24412,PlayStation 4,action,Giga Wrecker Alt.,67,6548.0,15,15
24415,Xbox 360,action,The Simpsons Arcade Game,67,6551.0,5,15
24416,3DS,action,Pinball Hall of Fame: The Williams Collection,67,6552.0,9,15
24418,Xbox 360,action,Shoot Many Robots,67,6554.0,5,15
24419,PlayStation 3,action,Lost Planet: Extreme Condition,67,6555.0,1,15
24420,PC,action,Incoming Forces,67,6556.0,14,15
24423,PC,action,ARMED SEVEN,67,6559.0,14,15
24424,Switch,action,JYDGE,67,6560.0,19,15
24425,Xbox One,action,Doughlings: Invasion,67,6561.0,12,15
24427,PlayStation 3,action,Zombie Apocalypse: Never Die Alone,67,6563.0,1,15
24428,Switch,action,The Escapists: Complete Edition,67,6564.0,19,15
24429,Xbox 360,action,Nin2-Jump,67,6565.0,5,15
24430,Wii U,action,Fatal Frame: Maiden of Black Water,67,6566.0,6,15
24431,Xbox 360,action,The Fancy Pants Adventures,67,6567.0,5,15
24433,PlayStation 4,action,Super Bomberman R,67,6569.0,15,15
24434,PC,action,Ice Age: Dawn of the Dinosaurs,67,6570.0,14,15
24438,PlayStation Vita,action,Senran Kagura Shinovi Versus,67,6574.0,11,15
24439,PC,action,Good Robot,67,6575.0,14,15
24440,PlayStation 4,action,Black & White Bushido,67,6576.0,15,15
24441,3DS,action,Yo-kai Watch Blasters: Red Cat Corps,67,6577.0,9,15
24442,PlayStation 3,action,Lollipop Chainsaw,67,6578.0,1,15
24448,PlayStation Vita,action,Phantom Breaker: Battle Grounds,67,6584.0,11,15
24449,Switch,action,The King's Bird,67,6585.0,19,15
24450,PlayStation 3,action,Fret Nice,67,6586.0,1,15
24451,PC,action,A Walk in the Dark,67,6587.0,14,15
24452,Xbox 360,action,Sniper Elite V2,67,6588.0,5,15
24454,Xbox 360,action,Disney Castle of Illusion starring Mickey Mouse,67,6590.0,5,15
24455,PC,action,Rise of the Triad,67,6591.0,14,15
24456,PlayStation Vita,action,One Piece: Unlimited World Red,67,6592.0,11,15
24457,PlayStation 4,action,Assault Suit Leynos,67,6593.0,15,15
24458,Switch,action,Tachyon Project,67,6594.0,19,15
24459,PlayStation 4,action,Unexplored: Unlocked Edition,67,6595.0,15,15
24460,PC,action,Alien Shooter: Vengeance,67,6596.0,14,15
24461,PlayStation 3,action,SOCOM 4: U.S. Navy SEALs,67,6597.0,1,15
24462,Xbox 360,action,Space Ark,67,6598.0,5,15
24464,PC,action,Xotic,67,6600.0,14,15
24465,PC,action,TurnOn,67,6601.0,14,15
24466,Xbox One,action,Riverbond,67,6602.0,12,15
24467,PlayStation 4,action,My Memory of Us,67,6603.0,15,15
24468,Xbox One,action,Sniper Ghost Warrior Contracts,67,6604.0,12,15
24469,PlayStation 3,action,Do Not Fall,67,6605.0,1,15
24471,PC,action,Area 51,67,6607.0,14,15
24472,PC,action,The Punisher,67,6608.0,14,15
24473,PlayStation 3,action,Spider-Man: Web of Shadows,67,6609.0,1,15
24474,Xbox 360,action,Wreckateer,67,6610.0,5,15
24477,PlayStation 3,action,Beat Sketcher,67,6613.0,1,15
24479,Xbox 360,action,Alien Breed 2: Assault,67,6615.0,5,15
24480,Wii U,action,Underground,67,6616.0,6,15
24481,PlayStation 3,action,Hyperballoid HD,67,6617.0,1,15
24484,Xbox One,action,Solo: Islands of the Heart,67,6620.0,12,15
24485,PC,action,Close Combat: First to Fight,67,6621.0,14,15
24486,PlayStation Vita,action,KickBeat,67,6622.0,11,15
24487,PlayStation 3,action,Modern Combat: Domination,67,6623.0,1,15
24488,PC,action,Below,67,6624.0,14,15
24501,PC,action,Nefarious,67,6637.0,14,15
24502,PlayStation 4,action,How We Soar,67,6638.0,15,15
24505,PlayStation 4,action,The American Dream,67,6641.0,15,15
24506,Switch,action,Nuclien,67,6642.0,19,15
24507,PlayStation 3,action,Ninja Gaiden 3: Razor's Edge,67,6643.0,1,15
24510,PC,action,Cloudberry Kingdom,67,6646.0,14,15
24511,Xbox 360,action,Thunder Wolves,67,6647.0,5,15
24513,PlayStation 4,action,DreamWorks Voltron VR Chronicles,67,6649.0,15,15
24514,PC,action,Shadowrun,67,6650.0,14,15
24515,PlayStation 4,action,Sniper Elite III,67,6651.0,15,15
24516,PlayStation 3,action,DOOM 3 BFG Edition,67,6652.0,1,15
24519,PC,action,Turok Remastered,67,6655.0,14,15
24523,Wii,action,Real Heroes: Firefighter,67,6659.0,0,15
24526,PlayStation 4,action,Marvel's Avengers,67,6662.0,15,15
24527,Switch,action,Neon Chrome,67,6663.0,19,15
24528,PC,action,Tank Universal: Challenger Eight,67,6664.0,14,15
24529,Xbox One,action,Marvel's Avengers,67,6665.0,12,15
24531,PC,action,Hidden & Dangerous 2: Sabre Squadron,67,6667.0,14,15
24533,PC,action,The SpongeBob SquarePants Movie,67,6669.0,14,15
24534,PC,action,Quantz,67,6670.0,14,15
24536,PlayStation 3,action,Operation Flashpoint: Red River,67,6672.0,1,15
24537,Wii,action,Karaoke Revolution Glee: Volume 2,67,6673.0,0,15
24539,PC,action,The Showdown Effect,67,6675.0,14,15
24540,PC,action,Primal Carnage,67,6676.0,14,15
24542,Xbox One,action,Strike Suit Zero: Director's Cut,67,6678.0,12,15
24543,Xbox 360,action,Constant C,67,6679.0,5,15
24545,PlayStation Vita,action,Warriors Orochi 3 Ultimate,67,6681.0,11,15
24546,PlayStation Vita,action,Magical Beat,67,6682.0,11,15
24547,Xbox One,action,Marvel's Guardians of the Galaxy: The Telltale Series,67,6683.0,12,15
24548,Xbox One,action,TurnOn,67,6684.0,12,15
24549,PlayStation 4,action,Super Mutant Alien Assault,67,6685.0,15,15
24550,Xbox One,action,Rad Rodgers,67,6686.0,12,15
24551,Switch,action,Sky Force Anniversary,67,6687.0,19,15
24552,Switch,action,Hive Jump,67,6688.0,19,15
24553,PC,action,Ghostbusters: The Video Game Remastered,67,6689.0,14,15
24554,PlayStation 4,action,"Warhammer 40,000: Mechanicus",67,6690.0,15,15
24555,Switch,action,Takeshi & Hiroshi,67,6691.0,19,15
24556,PlayStation 4,action,Fate/Extella: The Umbral Star,67,6692.0,15,15
24557,PC,action,The Club,67,6693.0,14,15
24558,Wii,action,Nerf N-Strike Elite,67,6694.0,0,15
24564,PlayStation 4,action,Mini-Mech Mayhem,67,6700.0,15,15
24566,Xbox 360,action,"Warhammer 40,000: Kill Team",67,6702.0,5,15
24567,PC,action,Barnyard,67,6703.0,14,15
24568,PC,action,Genesis Alpha One,67,6704.0,14,15
24570,PlayStation 3,action,A-Men,67,6706.0,1,15
24571,Switch,action,The Last Blade: Beyond the Destiny,67,6707.0,19,15
24572,PlayStation 4,action,RAGE 2,67,6708.0,15,15
24573,PlayStation 3,action,Battle Fantasia,67,6709.0,1,15
24575,Switch,action,Atomicrops,67,6711.0,19,15
24576,PlayStation 3,action,Red Johnson's Chronicles,67,6712.0,1,15
24577,Xbox One,action,Batman: The Telltale Series,67,6713.0,12,15
24579,PlayStation 4,action,HyperParasite,67,6715.0,15,15
24580,PC,action,Kane & Lynch: Dead Men,67,6716.0,14,15
24581,Switch,action,Travis Strikes Again: No More Heroes,67,6717.0,19,15
24582,PlayStation Vita,action,Dynasty Warriors Next,67,6718.0,11,15
24583,PlayStation 4,action,Dissidia: Final Fantasy NT,67,6719.0,15,15
24584,PlayStation 3,action,Ice Age: Dawn of the Dinosaurs,67,6720.0,1,15
24585,3DS,action,Yo-kai Watch Blasters: White Dog Squad,67,6721.0,9,15
24586,PlayStation 3,action,All Zombies Must Die!,67,6722.0,1,15
24587,PC,action,Dead to Rights,67,6723.0,14,15
24588,PC,action,BloodRayne 2,67,6724.0,14,15
24590,PC,action,Red Faction: Guerrilla Re-Mars-tered,67,6726.0,14,15
24591,Switch,action,Double Cross,67,6727.0,19,15
24593,Wii,action,One Piece: Unlimited Adventure,67,6729.0,0,15
24594,PlayStation 4,action,CounterSpy,67,6730.0,15,15
24595,PlayStation 4,action,A Pixel Story,67,6731.0,15,15
24596,PC,action,PositronX,67,6732.0,14,15
24597,PC,action,Warhammer: Vermintide 2 - Winds of Magic,67,6733.0,14,15
24598,3DS,action,Miitopia,67,6734.0,9,15
24599,Wii,action,Guinness World Records: The Videogame,67,6735.0,0,15
24600,PlayStation Vita,action,Men's Room Mayhem,67,6736.0,11,15
24602,PC,action,Shank,67,6738.0,14,15
24603,Switch,action,Type:Rider,67,6739.0,19,15
24604,PC,action,Tom Clancy's Rainbow Six Rogue Spear: Black Thorn,67,6740.0,14,15
24608,PlayStation 4,action,World War Z,67,6744.0,15,15
24610,PC,action,Dungeonland,67,6746.0,14,15
24621,3DS,action,Strike Force Foxx,67,6757.0,9,15
24623,3DS,action,Space Lift Danger Panic!,67,6759.0,9,15
24624,Wii U,action,Never Alone,67,6760.0,6,15
24626,Xbox One,action,Schrodinger's Cat and the Raiders of the Lost Quark,67,6762.0,12,15
24627,PC,action,Typoman: Revised,67,6763.0,14,15
24628,PlayStation 4,action,Operation Warcade,67,6764.0,15,15
24629,Xbox One,action,RAZED,67,6765.0,12,15
24630,Switch,action,Eternum Ex,67,6766.0,19,15
24631,PlayStation 4,action,Snakeybus,67,6767.0,15,15
24632,Xbox One,action,Dustoff Z,67,6768.0,12,15
24633,PC,action,The Way,67,6769.0,14,15
24634,Xbox One,action,Hard Reset Redux,67,6770.0,12,15
24635,Xbox 360,action,Rayman Raving Rabbids,67,6771.0,5,15
24636,Wii,action,Dewy's Adventure,67,6772.0,0,15
24637,PlayStation Vita,action,Jak and Daxter Collection,67,6773.0,11,15
24638,PC,action,ArmA: Queen's Gambit,67,6774.0,14,15
24640,PC,action,Operation Flashpoint: Red River,67,6776.0,14,15
24641,PlayStation Vita,action,Aqua Kitty: Milk Mine Defender DX,67,6777.0,11,15
24642,Xbox One,action,Beatbuddy: Tale of the Guardians,67,6778.0,12,15
24643,Xbox One,action,Airheart: Tales of Broken Wings,67,6779.0,12,15
24644,PlayStation 4,action,Rocketbirds 2: Evolution,67,6780.0,15,15
24645,Xbox One,action,Disintegration,67,6781.0,12,15
24646,PlayStation 4,action,Call of Duty: WWII - United Front,67,6782.0,15,15
24647,PlayStation 3,action,Turok,67,6783.0,1,15
24648,Xbox 360,action,Prince of Persia: Epilogue,67,6784.0,5,15
24649,Switch,action,Giga Wrecker Alt.,67,6785.0,19,15
24651,PlayStation 3,action,Malicious,67,6787.0,1,15
24653,PC,action,Rise of Incarnates,67,6789.0,14,15
24654,PlayStation 3,action,Supersonic Acrobatic Rocket-Powered Battle-Cars,67,6790.0,1,15
24655,Wii,action,Teenage Mutant Ninja Turtles: Smash-Up,67,6791.0,0,15
24658,Xbox 360,action,DOOM 3 BFG Edition,67,6794.0,5,15
24660,PC,action,Platformines,67,6796.0,14,15
24661,Xbox One,action,Dragon Ball: Xenoverse,67,6797.0,12,15
24662,PC,action,The King's Bird,67,6798.0,14,15
24663,Xbox One,action,Obey Me,67,6799.0,12,15
24664,Xbox 360,action,Galaga,66,6800.0,5,15
24665,Xbox 360,action,Double Dragon: Neon,66,6801.0,5,15
24666,Xbox One,action,Star Wars Battlefront II,66,6802.0,12,15
24668,Xbox One,action,Monochroma,66,6804.0,12,15
24670,3DS,action,Sonic Generations,66,6806.0,9,15
24671,Switch,action,Save me Mr Tako: Tasukete Tako-San,66,6807.0,19,15
24676,PlayStation 4,action,Foul Play,66,6812.0,15,15
24677,PlayStation 4,action,Sparkle 2,66,6813.0,15,15
24678,PlayStation 4,action,A Boy and His Blob,66,6814.0,15,15
24679,Switch,action,King Oddball,66,6815.0,19,15
24680,Switch,action,Potata: Fairy Flower,66,6816.0,19,15
24684,PC,action,Devil May Cry 3: Special Edition,66,6820.0,14,15
24685,Xbox 360,action,Red Faction: Guerrilla - Demons of the Badlands,66,6821.0,5,15
24688,Xbox One,action,Shikhondo: Soul Eater,66,6824.0,12,15
24690,PlayStation 4,action,Nights of Azure 2: Bride of the New Moon,66,6826.0,15,15
24691,PC,action,Quantum Break,66,6827.0,14,15
24692,Wii,action,Dance Dance Revolution: Hottest Party 3,66,6828.0,0,15
24695,PC,action,Pitfall: The Lost Expedition,66,6831.0,14,15
24698,3DS,action,Kirby Fighters Deluxe,66,6834.0,9,15
24699,PlayStation 4,action,Black The Fall,66,6835.0,15,15
24701,Xbox 360,action,Zombie Apocalypse,66,6837.0,5,15
24703,Xbox One,action,A Boy and His Blob,66,6839.0,12,15
24704,Xbox One,action,Hyper Void,66,6840.0,12,15
24705,Xbox 360,action,Shadowrun,66,6841.0,5,15
24708,PlayStation 3,action,Scarygirl,66,6844.0,1,15
24709,PC,action,Wrack,66,6845.0,14,15
24710,Wii,action,Ice Age 2: The Meltdown,66,6846.0,0,15
24712,PC,action,Oozi: Earth Adventure,66,6848.0,14,15
24716,PC,action,Disney DuckTales Remastered,66,6852.0,14,15
24717,Xbox 360,action,Naruto Shippuden: Ultimate Ninja Storm 3 Full Burst,66,6853.0,5,15
24719,PlayStation Vita,action,King Oddball,66,6855.0,11,15
24720,PlayStation 4,action,Nano Assault NEO-X,66,6856.0,15,15
24721,PC,action,Oscura: Lost Light,66,6857.0,14,15
24723,PC,action,The Escapists: The Walking Dead,66,6859.0,14,15
24724,PC,action,Karma. Incarnation 1,66,6860.0,14,15
24725,PC,action,Toy Odyssey: The Lost and Found,66,6861.0,14,15
24726,PC,action,Original Journey,66,6862.0,14,15
24727,Xbox One,action,Sigi: A Fart for Melusina,66,6863.0,12,15
24728,Switch,action,Treachery in Beatdown City,66,6864.0,19,15
24729,Xbox One,action,Cobalt,66,6865.0,12,15
24730,Xbox 360,action,Marlow Briggs and the Mask of Death,66,6866.0,5,15
24731,Switch,action,Crysis Remastered,66,6867.0,19,15
24732,Xbox 360,action,F.E.A.R. Files,66,6868.0,5,15
24734,Switch,action,Toki,66,6870.0,19,15
24736,PlayStation 3,action,Wolf of the Battlefield: Commando 3,66,6872.0,1,15
24737,Wii,action,Nerf N-Strike,66,6873.0,0,15
24740,PlayStation 4,action,Super Stardust Ultra VR,66,6876.0,15,15
24741,PlayStation 4,action,One Piece: Burning Blood,66,6877.0,15,15
24743,PC,action,Lost Planet: Extreme Condition,66,6879.0,14,15
24744,Xbox 360,action,Fantastic Pets,66,6880.0,5,15
24745,PlayStation 4,action,H1Z1: Battle Royale,66,6881.0,15,15
24746,Xbox One,action,Time Recoil,66,6882.0,12,15
24747,PlayStation 4,action,Ghostbusters: The Video Game Remastered,66,6883.0,15,15
24748,Wii U,action,Just Dance 4,66,6884.0,6,15
24749,Xbox 360,action,Rock Band Country Track Pack,66,6885.0,5,15
24751,PC,action,The Bureau: XCOM Declassified,66,6887.0,14,15
24753,PlayStation 3,action,Pac-Man Museum,66,6889.0,1,15
24754,PlayStation Vita,action,Dragon Ball Z: Battle of Z,66,6890.0,11,15
24755,PC,action,KickBeat: Steam Edition,66,6891.0,14,15
24756,Xbox One,action,Damsel,66,6892.0,12,15
24757,PC,action,Battletoads,66,6893.0,14,15
24758,Xbox One,action,Unmechanical: Extended Edition,66,6894.0,12,15
24763,Switch,action,Ultra Street Fighter II: The Final Challengers,66,6899.0,19,15
24765,PlayStation 4,action,Rad Rodgers,66,6901.0,15,15
24769,Wii,action,The House of the Dead 2 & 3 Return,66,6905.0,0,15
24770,PlayStation 3,action,Michael Jackson The Experience,66,6906.0,1,15
24773,PC,action,Strike Suit Infinity,66,6909.0,14,15
24775,PlayStation 4,action,The Last Tinker: City of Colors,66,6911.0,15,15
24776,PlayStation Vita,action,MonsterBag,66,6912.0,11,15
24777,PC,action,Metrico+,66,6913.0,14,15
24778,Xbox One,action,Organic Panic,66,6914.0,12,15
24779,3DS,action,Runbow Pocket,66,6915.0,9,15
24780,Switch,action,Gunbarich,66,6916.0,19,15
24781,Switch,action,Red's Kingdom,66,6917.0,19,15
24782,Switch,action,Shadow Blade: Reload,66,6918.0,19,15
24783,PC,action,OUTBUDDIES,66,6919.0,14,15
24784,PlayStation 4,action,Shing!,66,6920.0,15,15
24785,PlayStation 4,action,Berserk and the Band of the Hawk,66,6921.0,15,15
24787,Wii U,action,The Amazing Spider-Man,66,6923.0,6,15
24788,PlayStation 4,action,Chaos Code: New Sign of Catastrophe,66,6924.0,15,15
24790,PlayStation 3,action,Dengeki Bunko: Fighting Climax,66,6926.0,1,15
24791,PC,action,Rain World,66,6927.0,14,15
24792,Xbox One,action,Skully,66,6928.0,12,15
24793,Xbox One,action,Rise & Shine,66,6929.0,12,15
24794,PlayStation 4,action,Battlezone,66,6930.0,15,15
24795,PlayStation 3,action,Dead Space 3: Awakened,66,6931.0,1,15
24796,PC,action,Dark Sector,66,6932.0,14,15
24797,Xbox 360,action,Wolfenstein 3D,66,6933.0,5,15
24800,Wii,action,ABBA: You Can Dance,66,6936.0,0,15
24801,Wii U,action,Starwhal,66,6937.0,6,15
24802,PlayStation 4,action,Leo's Fortune,66,6938.0,15,15
24803,Switch,action,Tennis in the Face,66,6939.0,19,15
24804,Switch,action,Aperion Cyberstorm,66,6940.0,19,15
24807,Wii,action,Spyborgs,66,6943.0,0,15
24809,PlayStation 3,action,Magic Orbz,66,6945.0,1,15
24814,Xbox 360,action,Strania,66,6950.0,5,15
24816,PC,action,Serious Sam Double D,66,6952.0,14,15
24817,Wii,action,Viral Survival,66,6953.0,0,15
24818,Xbox 360,action,Wolf of the Battlefield: Commando 3,66,6954.0,5,15
24820,PC,action,A Bird Story,66,6956.0,14,15
24821,PC,action,Planet of the Eyes,66,6957.0,14,15
24822,Xbox One,action,SkyKeepers,66,6958.0,12,15
24823,Switch,action,SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,66,6959.0,19,15
24824,Xbox One,action,Warface: Breakout,66,6960.0,12,15
24825,Xbox 360,action,Shred Nebula,66,6961.0,5,15
24826,Xbox One,action,Never Alone,66,6962.0,12,15
