,platform,genre,title,score,Unnamed: 0.1,nplatform,ngenre,score8
23837,PC,action,Day of Infamy,77,3323.0,14,16,0
23838,PC,action,X-Men Origins: Wolverine,77,3324.0,14,16,0
23839,Switch,action,Valiant Hearts: The Great War,77,3325.0,19,16,0
23842,Xbox 360,action,The Gunstringer,77,3328.0,5,16,0
23844,Xbox 360,action,Heavy Weapon: Atomic Tank,77,3330.0,5,16,0
23848,PC,action,The Darkness II,77,3334.0,14,16,0
23850,PlayStation Vita,action,La-Mulana EX,77,3336.0,11,16,0
23852,Xbox One,action,Warhammer: End Times - Vermintide,77,3338.0,12,16,0
23854,PlayStation 4,action,Headlander,77,3340.0,15,16,0
23855,Wii U,action,ZombiU,77,3341.0,6,16,0
23856,Wii,action,Tomena Sanner,77,3342.0,0,16,0
23860,Xbox 360,action,Pinball FX 2: MARS,77,3346.0,5,16,0
23868,PC,action,Actual Sunlight,77,3354.0,14,16,0
23869,PlayStation 3,action,Valiant Hearts: The Great War,77,3355.0,1,16,0
23871,PC,action,Battlefield 4: Second Assault,77,3357.0,14,16,0
23872,PlayStation Vita,action,Rock Boshers DX: Director's Cut,77,3358.0,11,16,0
23873,PC,action,Pix the Cat,77,3359.0,14,16,0
23874,Wii U,action,Shutshimi,77,3360.0,6,16,0
23879,Wii U,action,Skylanders Imaginators,77,3365.0,6,16,0
23880,Xbox One,action,Momodora: Reverie Under the Moonlight,77,3366.0,12,16,0
23881,Switch,action,Radical Rabbit Stew,77,3367.0,19,16,0
23882,Switch,action,Castle Crashers Remastered,77,3368.0,19,16,0
23883,Switch,action,Door Kickers: Action Squad,77,3369.0,19,16,0
23884,Switch,action,MouseCraft,77,3370.0,19,16,0
23885,PlayStation 4,action,The Last Campfire,77,3371.0,15,16,0
23886,Wii,action,Guitar Hero: Warriors of Rock,77,3372.0,0,16,0
23887,PC,action,Stranglehold,77,3373.0,14,16,0
23890,Switch,action,Overcooked!: Special Edition,77,3376.0,19,16,0
23891,PC,action,Borderlands 3: Bounty of Blood,77,3377.0,14,16,0
23892,Xbox 360,action,F.E.A.R. 2: Project Origin,77,3378.0,5,16,0
23893,PlayStation 4,action,Remnant: From the Ashes,77,3379.0,15,16,0
23894,Xbox 360,action,Garou: Mark of the Wolves,77,3380.0,5,16,0
23895,PC,action,Risk of Rain,77,3381.0,14,16,0
23896,PC,action,LISA: The Painful,77,3382.0,14,16,0
23897,PlayStation 4,action,Hue,77,3383.0,15,16,0
23898,Wii,action,Klonoa,77,3384.0,0,16,0
23899,PC,action,Vietcong: Purple Haze,77,3385.0,14,16,0
23904,Wii U,action,Dungeons & Dragons: Chronicles of Mystara,77,3390.0,6,16,0
23905,PlayStation Vita,action,Floating Cloud God Saves the Pilgrims in HD!,77,3391.0,11,16,0
23906,PlayStation 4,action,Just Dance 2019,77,3392.0,15,16,0
23907,PC,action,Warriors Orochi 4,77,3393.0,14,16,0
23908,Switch,action,Strikey Sisters,77,3394.0,19,16,0
23909,PlayStation 4,action,Just Dance 2020,77,3395.0,15,16,0
23910,PlayStation 4,action,Furi,77,3396.0,15,16,0
23911,Xbox 360,action,A World of Keflings,77,3397.0,5,16,0
23912,PlayStation 3,action,Stranglehold,77,3398.0,1,16,0
23913,Xbox 360,action,Just Dance 4,77,3399.0,5,16,0
23914,PC,action,Battlefield 2: Special Forces,77,3400.0,14,16,0
23915,Xbox One,action,Pac-Man Championship Edition 2,77,3401.0,12,16,0
23916,Wii,action,Trauma Center: New Blood,77,3402.0,0,16,0
23917,Xbox 360,action,de Blob 2,77,3403.0,5,16,0
23919,PlayStation 3,action,Mortal Kombat Komplete Edition,77,3405.0,1,16,0
23920,3DS,action,Attack of the Friday Monsters! A Tokyo Tale,77,3406.0,9,16,0
23921,Xbox One,action,Peggle 2,77,3407.0,12,16,0
23923,Switch,action,Moving Out,77,3409.0,19,16,0
23925,PlayStation 4,action,Warriors Orochi 3 Ultimate,77,3411.0,15,16,0
23926,Xbox One,action,Mothergunship,77,3412.0,12,16,0
23927,PlayStation 3,action,Transformers: Fall of Cybertron,77,3413.0,1,16,0
23929,PC,action,Battlefield 2142: Northern Strike,77,3415.0,14,16,0
23930,PlayStation 3,action,Skylanders: Spyro's Adventure,77,3416.0,1,16,0
23931,PlayStation 3,action,Ace Combat: Assault Horizon,77,3417.0,1,16,0
23932,Wii U,action,New Super Luigi U,77,3418.0,6,16,0
23933,Xbox 360,action,Awesomenauts,77,3419.0,5,16,0
23934,PlayStation Vita,action,PulzAR,77,3420.0,11,16,0
23935,3DS,action,3D Galaxy Force II,77,3421.0,9,16,0
23936,Xbox One,action,Volgarr the Viking,77,3422.0,12,16,0
23937,Wii U,action,Tetrobot and Co.,77,3423.0,6,16,0
23938,PC,action,Game of Thrones: Episode Four - Sons of Winter,77,3424.0,14,16,0
23940,PlayStation 4,action,Aaero,77,3426.0,15,16,0
23941,Xbox One,action,Embers of Mirrim,77,3427.0,12,16,0
23942,Switch,action,Dragon Blaze for Nintendo Switch,77,3428.0,19,16,0
23943,PlayStation 4,action,Electronauts,77,3429.0,15,16,0
23944,Xbox 360,action,Insanely Twisted Shadow Planet,76,3430.0,5,16,0
23945,Xbox 360,action,Crysis 3,76,3431.0,5,16,0
23946,Xbox 360,action,Left 4 Dead: Crash Course,76,3432.0,5,16,0
23947,PC,action,Toki Tori 2 +,76,3433.0,14,16,0
23949,PlayStation 4,action,Blasters of the Universe,76,3435.0,15,16,0
23950,Switch,action,New Super Lucky's Tale,76,3436.0,19,16,0
23952,Xbox One,action,D4: Dark Dreams Don't Die,76,3438.0,12,16,0
23954,PlayStation 4,action,War Thunder,76,3440.0,15,16,0
23955,PC,action,Q.U.B.E. 2,76,3441.0,14,16,0
23956,PlayStation 4,action,Destiny,76,3442.0,15,16,0
23958,Wii U,action,Knytt Underground,76,3444.0,6,16,0
23963,PlayStation Vita,action,Skullgirls: 2nd Encore,76,3449.0,11,16,0
23964,PC,action,Galacide,76,3450.0,14,16,0
23965,PC,action,Bullet Soul,76,3451.0,14,16,0
23966,Switch,action,"Guns, Gore & Cannoli 2",76,3452.0,19,16,0
23967,PlayStation 4,action,Destiny 2: Beyond Light,76,3453.0,15,16,0
23968,Xbox 360,action,Transformers: War for Cybertron,76,3454.0,5,16,0
23969,PC,action,LawBreakers,76,3455.0,14,16,0
23970,PlayStation 3,action,Operation Flashpoint: Dragon Rising,76,3456.0,1,16,0
23971,PC,action,Renegade Ops,76,3457.0,14,16,0
23972,PlayStation 4,action,BlazBlue: Cross Tag Battle,76,3458.0,15,16,0
23973,PC,action,ScourgeBringer,76,3459.0,14,16,0
23974,Xbox One,action,One Piece: Pirate Warriors 4,76,3460.0,12,16,0
23975,Wii,action,Green Day: Rock Band,76,3461.0,0,16,0
23977,PC,action,Dig or Die,76,3463.0,14,16,0
23978,PlayStation 4,action,Dragon Quest Heroes II,76,3464.0,15,16,0
23979,PC,action,Tempest 4000,76,3465.0,14,16,0
23980,Wii,action,Rayman Raving Rabbids,76,3466.0,0,16,0
23981,Xbox 360,action,Guwange,76,3467.0,5,16,0
23982,PlayStation 3,action,Gatling Gears,76,3468.0,1,16,0
23983,PC,action,Singularity,76,3469.0,14,16,0
23985,PC,action,SteamWorld Dig,76,3471.0,14,16,0
23986,Wii U,action,Nihilumbra,76,3472.0,6,16,0
23987,PC,action,Mortal Kombat X,76,3473.0,14,16,0
23988,PlayStation Vita,action,Persona 4: Dancing All Night,76,3474.0,11,16,0
23989,Xbox 360,action,Spec Ops: The Line,76,3475.0,5,16,0
23995,PC,action,Tom Clancy's Ghost Recon Advanced Warfighter 2,76,3481.0,14,16,0
23997,PlayStation 4,action,DOOM Eternal: The Ancient Gods Part One,76,3483.0,15,16,0
23998,PlayStation 4,action,Apotheon,76,3484.0,15,16,0
23999,Xbox One,action,Candle: The Power of the Flame,76,3485.0,12,16,0
24000,Wii U,action,Toki Tori 2,76,3486.0,6,16,0
24002,PlayStation Vita,action,Dokuro,76,3488.0,11,16,0
24005,PC,action,Inmost,76,3491.0,14,16,0
24006,Xbox 360,action,R-Type Dimensions,76,3492.0,5,16,0
24011,PlayStation 4,action,Chariot,76,3497.0,15,16,0
24013,Wii,action,Guilty Gear XX Accent Core Plus,76,3499.0,0,16,0
24015,PlayStation 4,action,Q.U.B.E. 2,76,3501.0,15,16,0
24016,PC,action,Star Wars: Battlefront (2004),76,3502.0,14,16,0
24017,PC,action,Unravel Two,76,3503.0,14,16,0
24018,PC,action,Plain Sight,76,3504.0,14,16,0
24027,PC,action,Escape Goat 2,76,3513.0,14,16,0
24031,PC,action,Lode Runner Legacy,76,3517.0,14,16,0
24032,Xbox One,action,de Blob 2,76,3518.0,12,16,0
24033,Xbox One,action,Overdriven Reloaded: Special Edition,76,3519.0,12,16,0
24034,Switch,action,She Remembered Caterpillars,76,3520.0,19,16,0
24035,Switch,action,Hob: The Definitive Edition,76,3521.0,19,16,0
24036,Switch,action,Morphies Law: Remorphed,76,3522.0,19,16,0
24037,PC,action,Mr. Driller: Drill Land,76,3523.0,14,16,0
24039,Xbox 360,action,Street Fighter II' Hyper Fighting,76,3525.0,5,16,0
24040,Xbox 360,action,Band Hero,76,3526.0,5,16,0
24041,PC,action,Geometry Wars: Retro Evolved,76,3527.0,14,16,0
24042,PlayStation 3,action,Green Day: Rock Band,76,3528.0,1,16,0
24043,PC,action,Crysis 3,76,3529.0,14,16,0
24044,PlayStation 4,action,Tethered,76,3530.0,15,16,0
24045,Wii,action,Jungle Speed,76,3531.0,0,16,0
24047,PC,action,Hob,76,3533.0,14,16,0
24048,Xbox One,action,Fight'N Rage,76,3534.0,12,16,0
24049,Xbox One,action,OkunoKA Madness,76,3535.0,12,16,0
24050,PC,action,Wolfenstein: The Old Blood,76,3536.0,14,16,0
24052,Xbox 360,action,Dead or Alive 5,76,3538.0,5,16,0
24053,PlayStation 4,action,10 Second Ninja X,76,3539.0,15,16,0
24054,Xbox One,action,Rival Megagun,76,3540.0,12,16,0
24055,PC,action,Earth Defense Force 5,76,3541.0,14,16,0
24058,3DS,action,Toki Tori 3D,76,3544.0,9,16,0
24060,PC,action,Luckslinger,76,3546.0,14,16,0
24061,Switch,action,Carrion,76,3547.0,19,16,0
24063,Xbox One,action,Dead or Alive 6,76,3549.0,12,16,0
24064,PlayStation 3,action,Brothers in Arms: Hell's Highway,76,3550.0,1,16,0
24065,PC,action,Peggle Nights,76,3551.0,14,16,0
24066,Xbox 360,action,SoulCalibur II HD Online,76,3552.0,5,16,0
24067,Xbox 360,action,Call of Juarez: Gunslinger,76,3553.0,5,16,0
24069,PlayStation 3,action,Ratchet & Clank: Into the Nexus,76,3555.0,1,16,0
24070,PC,action,Operation Flashpoint: Dragon Rising,76,3556.0,14,16,0
24072,PC,action,Insanely Twisted Shadow Planet,76,3558.0,14,16,0
24073,PlayStation 4,action,Race the Sun,76,3559.0,15,16,0
24075,PC,action,ToeJam & Earl: Back in the Groove,76,3561.0,14,16,0
24076,PlayStation 4,action,Blazing Chrome,76,3562.0,15,16,0
24077,PC,action,The Fall,76,3563.0,14,16,0
24078,PlayStation 4,action,Trover Saves the Universe,76,3564.0,15,16,0
24080,3DS,action,Ketzal's Corridors,76,3566.0,9,16,0
24081,Switch,action,Super Chariot,76,3567.0,19,16,0
24083,PC,action,JumpJet Rex,76,3569.0,14,16,0
24085,Switch,action,Friday the 13th: Killer Puzzle,76,3571.0,19,16,0
24086,Wii,action,Contra ReBirth,76,3572.0,0,16,0
24087,PC,action,Clustertruck,76,3573.0,14,16,0
24088,PlayStation 3,action,Ratchet & Clank Future: Quest for Booty,76,3574.0,1,16,0
24089,Wii,action,Call of Duty: Modern Warfare - Reflex Edition,76,3575.0,0,16,0
24091,Xbox 360,action,Call of Duty: Black Ops II - Uprising,76,3577.0,5,16,0
24092,PlayStation 4,action,Madden NFL 20,76,3578.0,15,16,0
24093,Wii U,action,Pokken Tournament,76,3579.0,6,16,0
24094,Xbox 360,action,Brothers in Arms: Hell's Highway,76,3580.0,5,16,0
24095,Wii,action,Bubble Bobble Plus!,76,3581.0,0,16,0
24097,Xbox 360,action,Deathsmiles,76,3583.0,5,16,0
24103,PC,action,Syder Arcade,76,3589.0,14,16,0
24106,PlayStation 3,action,BioShock Infinite: Burial at Sea - Episode One,76,3592.0,1,16,0
24107,PC,action,Volgarr the Viking,76,3593.0,14,16,0
24108,PC,action,Shantae: Half-Genie Hero,76,3594.0,14,16,0
24110,PC,action,Chariot,76,3596.0,14,16,0
24111,PlayStation Vita,action,Samurai Warriors 4,76,3597.0,11,16,0
24116,PC,action,Castle In The Darkness,76,3602.0,14,16,0
24117,Xbox One,action,Far Cry 4: Valley of the Yetis,76,3603.0,12,16,0
24119,PlayStation 4,action,NeuroVoider,76,3605.0,15,16,0
24120,PC,action,Battlefield 1: They Shall Not Pass,76,3606.0,14,16,0
24121,Switch,action,ACA NeoGeo: Metal Slug 3,76,3607.0,19,16,0
24122,PlayStation 4,action,Call of Duty: Infinite Warfare - Sabotage,76,3608.0,15,16,0
24123,Switch,action,Piczle Lines DX,76,3609.0,19,16,0
24124,Xbox One,action,Octahedron,76,3610.0,12,16,0
24125,PlayStation 4,action,Flipping Death,76,3611.0,15,16,0
24126,PlayStation 4,action,Wulverblade,76,3612.0,15,16,0
24127,PC,action,Aggelos,76,3613.0,14,16,0
24128,PlayStation 4,action,Candleman: The Complete Journey,76,3614.0,15,16,0
24129,Switch,action,Old School Musical,76,3615.0,19,16,0
24130,Xbox One,action,My Friend Pedro,76,3616.0,12,16,0
24131,Switch,action,Duck Souls+,76,3617.0,19,16,0
24132,Switch,action,Keen: One Girl Army,76,3618.0,19,16,0
24134,PlayStation 3,action,Sonic Generations,76,3620.0,1,16,0
24135,Xbox 360,action,Zuma's Revenge!,76,3621.0,5,16,0
24136,Xbox One,action,World of Tanks,76,3622.0,12,16,0
24137,Xbox 360,action,Singularity,76,3623.0,5,16,0
24138,PlayStation 4,action,Wolfenstein: The Old Blood,76,3624.0,15,16,0
24139,PlayStation 3,action,Tales From Space: About a Blob,76,3625.0,1,16,0
24140,Xbox 360,action,The Club,76,3626.0,5,16,0
24141,PlayStation 3,action,PixelJunk SideScroller,76,3627.0,1,16,0
24142,3DS,action,Azure Striker Gunvolt 2,76,3628.0,9,16,0
24143,PlayStation 4,action,Flinthook,76,3629.0,15,16,0
24144,Switch,action,Fantasy Strike,76,3630.0,19,16,0
24145,PC,action,Samurai Shodown,76,3631.0,14,16,0
24148,PC,action,Candleman: The Complete Journey,76,3634.0,14,16,0
24149,PlayStation 3,action,MAG,76,3635.0,1,16,0
24151,PlayStation 4,action,Momodora: Reverie Under the Moonlight,76,3637.0,15,16,0
24152,PC,action,Spec Ops: The Line,76,3638.0,14,16,0
24153,PlayStation 4,action,Minutes,76,3639.0,15,16,0
24154,PlayStation 3,action,SingStar Vol. 2,76,3640.0,1,16,0
24157,Switch,action,SuperEpic: The Entertainment War,76,3643.0,19,16,0
24158,PlayStation Vita,action,Rocketbirds: Hardboiled Chicken,76,3644.0,11,16,0
24159,Xbox One,action,Skylanders SuperChargers,76,3645.0,12,16,0
24160,Switch,action,Bombslinger,76,3646.0,19,16,0
24161,Xbox One,action,7th Sector,76,3647.0,12,16,0
24162,Xbox One,action,Plants vs. Zombies: Battle for Neighborville,76,3648.0,12,16,0
24163,Wii,action,Bit.Trip Runner,76,3649.0,0,16,0
24165,PC,action,House of the Dying Sun,76,3651.0,14,16,0
24166,PC,action,Bloodroots,76,3652.0,14,16,0
24167,PC,action,Cat Quest II: The Lupus Empire,76,3653.0,14,16,0
24170,3DS,action,Shift DX,76,3656.0,9,16,0
24171,Switch,action,Mighty Gunvolt Burst,76,3657.0,19,16,0
24172,PlayStation 3,action,Burn Zombie Burn,76,3658.0,1,16,0
24173,Switch,action,Fury Unleashed,76,3659.0,19,16,0
24174,Xbox 360,action,Disney/Pixar Toy Story 3,76,3660.0,5,16,0
24175,3DS,action,Rhythm Thief & the Emperor's Treasure,76,3661.0,9,16,0
24176,PC,action,Project: Snowblind,76,3662.0,14,16,0
24177,PC,action,The Ship,76,3663.0,14,16,0
24179,Xbox One,action,Westerado: Double Barreled,76,3665.0,12,16,0
24180,PlayStation 4,action,Expand,76,3666.0,15,16,0
24181,Switch,action,Ninjin: Clash of Carrots,76,3667.0,19,16,0
24182,PC,action,Lost Orbit: Terminal Velocity,76,3668.0,14,16,0
24183,Xbox One,action,ScourgeBringer,76,3669.0,12,16,0
24184,PlayStation 4,action,LawBreakers,76,3670.0,15,16,0
24185,Switch,action,Embers of Mirrim,76,3671.0,19,16,0
24187,PlayStation 4,action,Far Cry Primal,76,3673.0,15,16,0
24188,Xbox 360,action,Lode Runner,76,3674.0,5,16,0
24189,Xbox 360,action,Section 8: Prejudice,76,3675.0,5,16,0
24193,PC,action,Budget Cuts,76,3679.0,14,16,0
24194,Xbox 360,action,Spider-Man: Shattered Dimensions,76,3680.0,5,16,0
24197,Wii U,action,Disney DuckTales Remastered,76,3683.0,6,16,0
24198,Switch,action,Pikuniku,76,3684.0,19,16,0
24199,Xbox 360,action,Undertow,76,3685.0,5,16,0
24200,PlayStation 3,action,Band Hero,76,3686.0,1,16,0
24201,Wii,action,Disney/Pixar Toy Story 3,76,3687.0,0,16,0
24202,Xbox One,action,Game of Thrones: Episode Two - The Lost Lords,76,3688.0,12,16,0
24203,Xbox 360,action,Streets of Rage 2,76,3689.0,5,16,0
24204,Xbox One,action,Carrion,76,3690.0,12,16,0
24205,PlayStation 3,action,Kung Fu Panda,76,3691.0,1,16,0
24206,Wii U,action,Chariot,76,3692.0,6,16,0
24207,Switch,action,One Piece: Pirate Warriors 3 - Deluxe Edition,76,3693.0,19,16,0
24208,Xbox One,action,Plants vs Zombies: Garden Warfare,76,3694.0,12,16,0
24209,PlayStation 4,action,Samurai Warriors 4,76,3695.0,15,16,0
24211,PlayStation 3,action,Hard Corps: Uprising,76,3697.0,1,16,0
24213,PlayStation Vita,action,Heroes of Loot,76,3699.0,11,16,0
24214,PlayStation Vita,action,One Piece: Pirate Warriors 3,76,3700.0,11,16,0
24215,PC,action,Panzer Paladin,76,3701.0,14,16,0
24217,PC,action,Serious Sam HD: The Second Encounter,76,3703.0,14,16,0
24219,Xbox One,action,Hunt: Showdown,76,3705.0,12,16,0
24220,PlayStation 4,action,Klaus,76,3706.0,15,16,0
24221,Switch,action,Planet Alpha,76,3707.0,19,16,0
24222,PlayStation 4,action,New Super Lucky's Tale,76,3708.0,15,16,0
24223,PlayStation 3,action,WWE '13,76,3709.0,1,16,0
24231,PC,action,Tower of Guns,76,3717.0,14,16,0
24234,PC,action,Metro: Last Light Redux,76,3720.0,14,16,0
24237,Xbox One,action,Teslagrad,76,3723.0,12,16,0
24238,PC,action,DEADBOLT,76,3724.0,14,16,0
24239,PlayStation 4,action,Heart&Slash,76,3725.0,15,16,0
24240,PC,action,Bulletstorm: Full Clip Edition,76,3726.0,14,16,0
24242,Switch,action,Ultra Space Battle Brawl,76,3728.0,19,16,0
24243,PC,action,Red Orchestra 2: Heroes of Stalingrad,76,3729.0,14,16,0
24245,PlayStation 3,action,Naruto Shippuden: Ultimate Ninja Storm 2,76,3731.0,1,16,0
24248,PC,action,Total Extreme Wrestling 2004,76,3734.0,14,16,0
24249,PC,action,Who's That Flying?!,76,3735.0,14,16,0
24250,PC,action,Audiosurf 2,76,3736.0,14,16,0
24251,PlayStation 4,action,JYDGE,76,3737.0,15,16,0
24253,PlayStation 4,action,Evolve,76,3739.0,15,16,0
24256,PC,action,Serious Sam's Bogus Detour,76,3742.0,14,16,0
24257,Xbox One,action,JYDGE,76,3743.0,12,16,0
24262,Wii,action,Order Up!,76,3748.0,0,16,0
24263,PC,action,Mercenary Kings,76,3749.0,14,16,0
24264,Wii U,action,Hyrule Warriors,76,3750.0,6,16,0
24265,PC,action,ShootMania Storm,76,3751.0,14,16,0
24267,Xbox One,action,Stick it to the Man!,76,3753.0,12,16,0
24268,PlayStation Vita,action,Sayonara UmiharaKawase +,76,3754.0,11,16,0
24269,PC,action,Feudal Alloy,76,3755.0,14,16,0
24270,PC,action,Post Void,76,3756.0,14,16,0
24271,PC,action,Payday: The Heist,76,3757.0,14,16,0
24272,PC,action,Furi,76,3758.0,14,16,0
24273,Switch,action,Wulverblade,76,3759.0,19,16,0
24275,PlayStation 4,action,Evasion,76,3761.0,15,16,0
24278,Xbox 360,action,"Warhammer 40,000: Space Marine",76,3764.0,5,16,0
24283,Wii U,action,XType Plus,76,3769.0,6,16,0
24285,Switch,action,A Hat in Time,76,3771.0,19,16,0
24288,Switch,action,LEGO Marvel Super Heroes 2,76,3774.0,19,16,0
24289,Xbox 360,action,RoboBlitz,76,3775.0,5,16,0
24291,Wii,action,Max & the Magic Marker,76,3777.0,0,16,0
24292,Wii,action,Ghostbusters: The Video Game,76,3778.0,0,16,0
24293,Switch,action,Floor Kids,76,3779.0,19,16,0
24295,PlayStation 3,action,Mortal Kombat vs. DC Universe,76,3781.0,1,16,0
24296,PlayStation 3,action,Dead Space 3,76,3782.0,1,16,0
24297,PC,action,Sniper Elite,76,3783.0,14,16,0
24302,Wii,action,Phineas and Ferb: Across the 2nd Dimension,76,3788.0,0,16,0
24303,PC,action,Super Monday Night Combat,76,3789.0,14,16,0
24305,PlayStation Vita,action,"Don't Die, Mr. Robot!",76,3791.0,11,16,0
24306,Xbox One,action,Rebel Galaxy,76,3792.0,12,16,0
24307,PlayStation 4,action,BADLAND: Game of the Year Edition,76,3793.0,15,16,0
24308,Xbox One,action,Unit 4,76,3794.0,12,16,0
24309,Switch,action,forma.8,76,3795.0,19,16,0
24310,Switch,action,Hayfever,76,3796.0,19,16,0
24311,PlayStation 4,action,7th Sector,76,3797.0,15,16,0
24312,PlayStation 4,action,The Wonderful 101: Remastered,76,3798.0,15,16,0
24315,PC,action,The Dream Machine,75,3801.0,14,16,0
24316,Xbox One,action,Unravel,75,3802.0,12,16,0
24317,Xbox One,action,Not A Hero: Super Snazzy Edition,75,3803.0,12,16,0
24319,PC,action,Borderlands 2: Sir Hammerlock's Big Game Hunt,75,3805.0,14,16,0
24322,PlayStation 4,action,The Mummy Demastered,75,3808.0,15,16,0
24326,Switch,action,Unruly Heroes,75,3812.0,19,16,0
24327,Xbox One,action,Shantae and the Seven Sirens,75,3813.0,12,16,0
24328,Xbox 360,action,WWE 2K14,75,3814.0,5,16,0
24332,PlayStation 4,action,The Escapists 2,75,3818.0,15,16,0
24333,PC,action,Borderlands: The Pre-Sequel,75,3819.0,14,16,0
24334,PC,action,Prey: Mooncrash,75,3820.0,14,16,0
24335,Wii,action,Resident Evil: The Umbrella Chronicles,75,3821.0,0,16,0
24336,PlayStation 3,action,NiGHTS into Dreams...,75,3822.0,1,16,0
24339,PC,action,Rock Band VR,75,3825.0,14,16,0
24340,Switch,action,SteamWorld Dig: A Fistful of Dirt,75,3826.0,19,16,0
24342,Wii,action,Groovin' Blocks,75,3828.0,0,16,0
24343,PC,action,Drawn: Dark Flight,75,3829.0,14,16,0
24346,PlayStation 4,action,DOOM: Unto The Evil,75,3832.0,15,16,0
24347,Switch,action,Dragon Ball: Xenoverse 2,75,3833.0,19,16,0
24348,PlayStation 4,action,Iron Crypticle,75,3834.0,15,16,0
24349,PlayStation 4,action,DOOM 64,75,3835.0,15,16,0
24350,Xbox One,action,Wolfenstein: The Old Blood,75,3836.0,12,16,0
24353,PlayStation 4,action,Strike Vector EX,75,3839.0,15,16,0
24354,PC,action,Command & Conquer: Renegade,75,3840.0,14,16,0
24355,Xbox One,action,Strange Brigade,75,3841.0,12,16,0
24356,PlayStation 4,action,SUPERHOT VR,75,3842.0,15,16,0
24357,PlayStation 3,action,Hoard,75,3843.0,1,16,0
24359,PC,action,Scribblenauts Unlimited,75,3845.0,14,16,0
24360,Xbox One,action,Tempest 4000,75,3846.0,12,16,0
24361,PC,action,Killing Floor 2,75,3847.0,14,16,0
24362,PlayStation 4,action,Kingdom Hearts: Melody of Memory,75,3848.0,15,16,0
24363,PlayStation 3,action,Jet Set Radio,75,3849.0,1,16,0
24364,PlayStation 4,action,Plants vs Zombies: Garden Warfare,75,3850.0,15,16,0
24367,PlayStation Vita,action,Scram Kitty DX,75,3853.0,11,16,0
24368,PC,action,Extreme Exorcism,75,3854.0,14,16,0
24369,Xbox One,action,Unepic,75,3855.0,12,16,0
24370,Xbox One,action,Wuppo,75,3856.0,12,16,0
24371,Xbox One,action,Mercenary Kings: Reloaded Edition,75,3857.0,12,16,0
24372,PlayStation 3,action,Medal of Honor: Airborne,75,3858.0,1,16,0
24373,Xbox 360,action,Dragon's Dogma,75,3859.0,5,16,0
24375,PC,action,Red Faction: Armageddon,75,3861.0,14,16,0
24376,PC,action,Destiny 2: Beyond Light,75,3862.0,14,16,0
